epoch,lr,loss,iou,val_loss,val_iou
38,0.001,0.4512953590723424,0.6061429668919,0.46067504091325046,0.5896324827524125
39,0.001,0.45046911559073755,0.6144936341628408,0.45405245376644476,0.5938185247008451
40,0.001,0.4452212838565602,0.6184171189787295,0.45064040858049376,0.5852101682176856
41,0.001,0.44386442930869807,0.614542639491803,0.44909241742060974,0.6033450812189036
42,0.001,0.4378764097597085,0.6214862593299877,0.44153394638811394,0.6100314785431725
43,0.001,0.4347805082798004,0.6288523957842738,0.4377752534716981,0.6028575488891413
44,0.001,0.43070148603588926,0.6298066243567773,0.4389397790731458,0.6041165208905668
45,0.001,0.4280197556112327,0.6279265037057742,0.4476046186870307,0.5880510861345415
46,0.001,0.4245559164122039,0.6360105793261827,0.4393618976116958,0.5975405514455147
47,0.001,0.4219527433510699,0.6417025301687252,0.4286781959782611,0.6162642846491374
48,0.001,0.4170113262397791,0.6475500648934,0.4318472146987915,0.6078175797545436
49,0.001,0.4143002917563993,0.6469742442314171,0.42997333582423836,0.6212661930468125
50,0.001,0.4127200368572684,0.6519662235090539,0.41895469488366394,0.6261864004902687
51,0.001,0.40803199344211155,0.66062356827954,0.4171809135020071,0.6257362688215503
52,0.001,0.409956899148966,0.6572050035047113,0.42093760450940343,0.6294197450016468
53,0.001,0.40407613289901634,0.6639839043370265,0.416756973083801,0.6237120882449292
54,0.001,0.4016784332156961,0.665039029949651,0.41655945563977537,0.630826964175305
55,0.001,0.39841941174338846,0.6673605200508831,0.4109946389182746,0.616175586190225
56,0.001,0.3963893527298971,0.6717516759144142,0.4114536761654143,0.6176120359452902
57,0.001,0.39696792605655645,0.6711601127925289,0.42173271933737627,0.6153557036610869
58,0.001,0.39764326382306664,0.6664929241081541,0.40915894255552554,0.6302596763203143
59,0.001,0.38942694021206276,0.6772436050273857,0.41209179979747507,0.6250499784782301
60,0.001,0.3869626325329924,0.6789531351141838,0.41005829807984695,0.6289224331417353
61,0.001,0.3860648862676683,0.684766791162451,0.40484901139631163,0.635416265884206
62,0.001,0.38570717074512656,0.6844396929457887,0.4031680583175983,0.634224198579054
63,0.001,0.38241421494608613,0.6890662004212013,0.40423347918866703,0.6389714760514358
64,0.001,0.3792365631636451,0.6886611605269345,0.40061062360471067,0.6404290877626266
65,0.001,0.38053996831763026,0.6911190918059176,0.4034934391010838,0.6386890330724028
66,0.001,0.3787948498928469,0.6934521122623549,0.4027429759794114,0.6422511221315804
67,0.001,0.37506046462682335,0.6992541645616543,0.4004778005851229,0.6377116640127012
68,0.001,0.37495114931873247,0.6986670407779121,0.39848163670466735,0.6406394965839142
69,0.001,0.375989604424807,0.700243592989723,0.401220746277596,0.6388982821019771
70,0.001,0.369660366204829,0.7043959990897747,0.40614985155631433,0.630774384884492
71,0.001,0.3705036020746418,0.7018122480318121,0.39771382007474415,0.6416456062443004
72,0.001,0.3685381726112241,0.7039928200288869,0.39828163735434824,0.6446151057182178
73,0.001,0.36823626456697,0.7088587041909943,0.3979978827337262,0.6433082462103634
74,0.001,0.36801952922266296,0.7107034689237933,0.3998032131066719,0.6416784194415124
75,0.001,0.3671378135875939,0.707272381264039,0.3927475723026238,0.644754198302218
76,0.001,0.3659974003539366,0.7146203534069157,0.3918643308891558,0.6457176293239891
77,0.001,0.36107901848998725,0.721377390375765,0.3940801955455668,0.6488666787277535
78,0.001,0.36310017741973105,0.7179047292942101,0.39202211157921674,0.6466695515583127
79,0.001,0.36695821125522937,0.7147756784428662,0.39492302559328313,0.6426610966740538
80,0.001,0.3638033500683853,0.7131302215170066,0.3917722466233115,0.6478854065844664
81,0.001,0.3625078968752443,0.7172567350391045,0.3940479471963537,0.6443982710877563
82,0.001,0.36113609149565107,0.7187623583870623,0.3940749811601094,0.6438506794203955
83,0.001,0.36184686558698514,0.7181226662851863,0.39288434371668207,0.6452876688303281
84,0.001,0.35881564235375596,0.7268578822368349,0.39301075111788986,0.6466388965885305
85,0.001,0.3609560712490206,0.7164781999471681,0.3923309892172915,0.6466314918274991
86,0.001,0.3590424349105436,0.7189349981681992,0.39456048982178404,0.646351150588896
87,0.001,0.35847141579085706,0.7248293007531137,0.3911510867356865,0.6490583413610467
88,0.001,0.35760333277041617,0.7249222710061288,0.39224126181439123,0.6466141404761178
89,0.001,0.3569351812593298,0.7253184998010638,0.39106487945864676,0.6469783454778703
90,0.001,0.35674325342661417,0.7240435973609621,0.39252642905537105,0.6467455972698076
91,0.001,0.3574320261969286,0.723947527835437,0.39366391626890096,0.6451620735137918
92,0.001,0.35617969978868574,0.7309196666253487,0.39150422733720713,0.6470912602491373
93,0.001,0.3560530163493811,0.7274662385896399,0.39299063756454244,0.6451711584040998
94,0.001,0.355588918417887,0.7288142902477918,0.3918793723108718,0.647439740929835
95,0.001,0.3553671928402645,0.7288508111279849,0.39096034248929235,0.6481731537151596
96,0.001,0.3562464661457959,0.7263625748268948,0.3920747471478013,0.6464312046118726
97,0.001,0.35612226915515327,0.7273905189633575,0.39365564911439405,0.643628784828434
98,0.001,0.35693632972006706,0.7239177555004708,0.3934822521532535,0.6449904324741166
99,0.001,0.3561691756731544,0.7307083687233282,0.3933871704446939,0.6442818518041079
