epoch,lr,loss,iou,val_loss,val_iou
40,0.001,0.232482300815629,0.6890929246976323,0.27714754342060494,0.6434327526447652
41,0.001,0.22581071469908445,0.6951578554717194,0.26891013561804183,0.6423193332427585
42,0.001,0.21988052777410333,0.7002232279571396,0.2636811695324461,0.653554183306024
43,0.001,0.2193126175917831,0.7075414172589806,0.2892229297907862,0.6377660115711614
44,0.001,0.21552465164583492,0.7052727486034636,0.273402588840021,0.6521416527587464
45,0.001,0.2129452055186228,0.7088477407078575,0.2809821168905759,0.6420692497197124
46,0.001,0.20696145680799982,0.7147509318262538,0.26635411746350235,0.6555638634064856
47,0.001,0.2048731939562785,0.7220911799054893,0.27236058671167196,0.6506877925906669
48,0.001,0.20582471500619565,0.716905154102965,0.27409703871554303,0.653670915990616
49,0.001,0.1995708110188347,0.7273242587690546,0.27923619681528694,0.6528604136276744
50,0.001,0.1948588293264894,0.7333352661500654,0.2703102604891698,0.6550494343391658
51,0.001,0.19191383336688958,0.7346511539503335,0.2689466822594647,0.6570377760324175
52,0.001,0.1890956041177893,0.7374936939924334,0.2673141163383378,0.6590773871673842
53,0.001,0.18865479762647666,0.7413845321866327,0.2559023004079915,0.6670050075247141
54,0.001,0.18897590362558178,0.7416592506410808,0.25792144445571774,0.6592015448478028
55,0.001,0.18726948449035097,0.7419577417705906,0.2629852042112615,0.6617897029822786
56,0.001,0.1798745190688208,0.7525914727263577,0.26503733617252084,0.6622178192839839
57,0.001,0.1810161981707305,0.7480079057987533,0.2609392332116698,0.658408321905677
58,0.001,0.17764234294493994,0.7552947937474693,0.25727242615444623,0.6600412097911331
59,0.001,0.17213216204853618,0.7593699476531963,0.2535690163515909,0.6678828769702161
60,0.001,0.1705289600429192,0.7637591097544819,0.2683500280485262,0.6570435147910824
61,0.001,0.1692557002789055,0.763983623448452,0.261421914007302,0.6631067571573991
62,0.001,0.16945247313165976,0.7624027313021795,0.2642632260991543,0.6620616939851941
63,0.001,0.16657762789453556,0.7698777426767751,0.2674321839509936,0.6567485397158853
64,0.001,0.16727239404823266,0.7693814411182406,0.261292519470218,0.6643604332793704
65,0.001,0.16301161659504074,0.774089112668943,0.258291357687597,0.6634440691973734
66,0.001,0.15570838092004552,0.7773980663249888,0.2588674842727904,0.6665657694000343
67,0.001,0.15597561045604594,0.7808991565607084,0.2553923750876603,0.6682723654234328
68,0.001,0.15556323912992975,0.7823123086610513,0.26089053422358455,0.6651115019246128
69,0.001,0.15815815665558272,0.7775147150165265,0.25620618875808465,0.6665413999339932
70,0.001,0.15473870324348313,0.7844969714094759,0.2622927041757748,0.6638668426560278
71,0.001,0.15356411901759168,0.784955991989949,0.25894658537323284,0.6660221856815969
72,0.001,0.1478689663063467,0.7912802725744811,0.25991767455275255,0.6680389501854446
73,0.001,0.1478218202984411,0.7903180255779783,0.26180044424281035,0.6656850869941536
74,0.001,0.14595911885593452,0.7956306619937313,0.2635755882177617,0.6635348595456173
75,0.001,0.14514189758916307,0.794925406324987,0.25705394873222365,0.6685747257107174
76,0.001,0.1435286349623032,0.7963216515374204,0.25671645099537216,0.6705776861416549
77,0.001,0.14137085244741315,0.798496207439059,0.2652904273635217,0.6637602060832588
78,0.001,0.1432183985811433,0.7979991911759318,0.26209299103470846,0.6658915339396804
79,0.001,0.14316093712265976,0.7985174360331978,0.2597160539172019,0.6680636824436789
80,0.001,0.14271361755779366,0.7979564292395092,0.26376732483773596,0.6634750036933129
81,0.001,0.13978396458368675,0.802393986971463,0.26081175248930155,0.6668051544298615
82,0.001,0.14023813955924092,0.8018324482592547,0.26209817109644706,0.667675260501932
83,0.001,0.13871023394897872,0.8035397983970501,0.2650083513963864,0.6641323686055026
84,0.001,0.13825411700150547,0.8051959518846453,0.2617540684745907,0.6669459292748707
85,0.001,0.13837983756283528,0.8033076101714499,0.2656764176113571,0.6637527852120488
86,0.001,0.13697904908384373,0.8030437971507799,0.2640526428405457,0.6643218906682214
87,0.001,0.13500545266406988,0.806389569850642,0.261238623939175,0.6668895562085043
88,0.001,0.13700345460495916,0.8034022313173014,0.2624073047038976,0.6660442734956677
89,0.001,0.13659933530816845,0.8054122551149772,0.26163252317885977,0.6671310491512371
90,0.001,0.13477344776875053,0.8075570598906621,0.2628630874207514,0.6663687730877901
91,0.001,0.13453080305476595,0.8090228498735473,0.26400987709132534,0.6649779758851654
92,0.001,0.13499872366976895,0.8077582419522296,0.26206967618687116,0.6661549270289677
93,0.001,0.1325612222057542,0.8083083487507355,0.2610003053169655,0.66683335369683
94,0.001,0.13531936700242797,0.8068748678188116,0.2638607201626795,0.6652792953739198
95,0.001,0.13484742253823997,0.8113120145678759,0.2633738516788887,0.6659240560131859
96,0.001,0.13491758869753945,0.8097792238489027,0.26331392713316504,0.665690461492574
97,0.001,0.13529181027529286,0.8082272741248873,0.26332728469935757,0.6656856633570519
98,0.001,0.1339176427207741,0.8075615589826931,0.2633597323789488,0.6662554028631297
99,0.001,0.13364880838814905,0.8102399818225261,0.2639021654696877,0.6652526271115765
